FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
670,14.6052135306554,0.438778250587165,13.6369090909091,0.504226783906098,17.1434318181818,2.31627876479088,13.6468863636364,13.6468863636364
671,16.2985666666667,0.611650622339314,15.9702857142857,0.434352083023452,17.5378571428571,2.01318291679541,15.9780476190476,15.9780476190476
672,14.7364866666666,0.374535326741877,14.0884,0.422672558953254,17.12968,2.32091295281287,14.09232,14.09232
673,14.0025655913978,0.584223363451134,13.1190967741936,0.652490846018275,17.1043870967742,2.38576078049417,13.1419032258065,13.1419032258065
674,12.2500935672514,0.795312539095293,11.1688421052632,1.07019323363804,17.0302105263158,2.47169459290326,11.2622105263158,11.2622105263158
675,68.5672405797101,4.48159533541279,42.8646086956521,2.5380958602863,45.5708478260869,3.10570969812745,43.0892826086956,43.0892826086956
676,12.89029,0.775048101671341,12.4832,1.1527651224024,17.09688,2.38637437302872,13.2021199999999,13.2021199999999
677,11.1662416666667,3.20222202857567,9.2240625,2.9213971017083,17.4930625,2.41469569151609,13.70725,13.70725
678,8.2676833333333,1.66158110322546,8.131875,2.4739017991802,25.8245625,22.0273295964693,27.8533125,27.8533125
679,7.92547356321838,2.18645705740435,6.05286666666667,2.49479284292442,25.8861333333333,21.9955798570714,27.9013333333333,27.9013333333333
680,71.2464861660079,5.30310415587841,41.9603043478261,3.77377256553566,58.5075652173913,19.4857167117874,60.2744782608696,60.2744782608696
681,11.6542708333333,4.33378543826827,8.44809090909092,1.62039429782854,24.3722727272728,20.2614838702386,26.884090909091,26.884090909091
682,44.3677485380117,9.15486809840075,24.6455789473684,1.79158851656326,35.7104210526316,15.4051127978577,38.3817894736842,38.3817894736842
683,24.1320566456867,6.97854917934738,17.063472972973,4.37390818988383,17.7641216216216,4.46976953348278,19.1202162162162,19.1202162162162
684,13.1221281632653,2.03332378163691,11.0028,1.77802044890286,14.2524,2.54102275405724,12.34704,12.34704
685,12.55634,1.72889596663339,11.59356,1.96957318852206,14.6346,2.32944498839401,11.92844,11.92844
686,33.2317098214286,2.61977740335001,16.7765,3.15652337355143,26.9111875,2.62367962317764,22.127359375,22.127359375
687,84.1962513368985,5.85088657767667,51.0971176470588,3.6550804227313,53.8846176470589,3.6294750640588,29.9729705882353,29.9729705882353
688,17.3234677419355,0.50641966796805,16.81059375,0.356353211905088,17.0905625,0.786464452425332,16.778,16.778
689,52.7070407239819,3.27378480883169,27.5817307692308,1.84110197528721,35.491576923077,2.36251753245604,31.0372115384615,31.0372115384615
690,58.569013169447,3.6217571234367,36.9856470588236,2.12643834640911,38.553294117647,2.31026427492222,33.7710735294118,33.7710735294118
691,15.398438095238,0.571308208560791,15.0062,0.871824060661498,15.9176666666667,1.4240850147517,14.8144666666667,14.8144666666667
692,152.399789473684,11.124771468445,124.423710526316,9.02808329629074,126.656552631579,9.05059459755855,125.52002631579,125.52002631579
